Picture,ItemNo,alu,ItemName,Attribute,Size,DepartmentName,Vendor,unit,Qty,Cost,RegularPrice,ItemDescription
img/105.jpg,105,ELFH-24W-865-DL,Tube Light FH Osram T5 24W,DL,60cm,LigAcc:Lam: Fluorescent,KEDELI INTERNATIONAL TRADING - HRK,Pcs,0,3.3,10,"T5 Tube Light ( OSRAM, SYLVANIA & PIERLITE ) 24W 600mm( 60cm/ 2Feet/ 2' ) 21W T5 FH DAY LIGHT
 Location = 5F14"
img/106.jpg,106,ELFH-28W-830-WW,Tube Light FH Osram T5 28W,WW,120cm,LigAcc:Lam: Fluorescent,KEDELI INTERNATIONAL TRADING - HRK,Pcs,0,3.3,10,"T5 Tube Light ( OSRAM, SYLVANIA & PIERLITE ) 28W 1200mm( 120cm/ 4Feet/ 4' ) 28W T5 FH WARM WHITE
 Location = 5F14"
img/107.jpg,107,ELFH-28W-865-DL,Tube Light FH Osram T5 28W,DL,120cm,LigAcc:Lam: Fluorescent,KEDELI INTERNATIONAL TRADING - HRK,Pcs,0,3.3,10,"T5 Tube Light ( OSRAM, SYLVANIA & PIERLITE ) 28W 1200mm( 120cm/ 4Feet/ 4' ) 28W T5 FH DAY LIGHT
 Location = 5F12"
img/108.jpg,108,ELFH-35W-830-WW,Tube Light FH Osram T5 35W,WW,160cm,LigAcc:Lam: Fluorescent,KEDELI INTERNATIONAL TRADING - HRK,Pcs,0,3.3,10,"T5 Tube Light ( OSRAM, SYLVANIA & PIERLITE ) 35W 1600mm( 160cm/ 5Feet/ 5' ) 35W T5 FH WARM WHITE
 Location = 1/3B01"
img/109.jpg,109,ELFH-35W-865-DL,Tube Light FH Osram T5 35W,DL,160cm,LigAcc:Lam: Fluorescent,KEDELI INTERNATIONAL TRADING - HRK,Pcs,0,3.3,10,"T5 Tube Light ( OSRAM, SYLVANIA & PIERLITE ) 35W 1600mm( 160cm/ 5Feet/ 5' ) 35W T5 FH DAY LIGHT
 Location = 5B14"
img/110.jpg,110,"NZ- HB07-5SS-1.5""","Jewel jet Nozzle 1.5"" 5SS",Chrome,"1.5""",LigAcc: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,205,615,"Jewel jet Nozzle 1.5  5SS Stainless Steel Chrome Color. For Submersible pump.
 Location= 2E05"
img/111.jpg,111,907-SMD-A60-E27-9W-P,Globe Lamp LED SMD A60 E27 9W,Purple,9W,LigAcc:Lam: LED,ARSHAD AHMAD ELECTRICAL APPLIANCES TRADIN,Pcs,156,2.1,7,"Globe Lamp LED OUTROCK 9W E27 Purple SMD-A60 E27 110-240V White Body Color.
 Location = G/3K03"
img/112.jpg,112,GE-CMH- 97984,MH Lamp GE E27 100W,WW,100W,LigAcc:Lam: Metal Halide,IDEAL TRADING CO.W.L.L.,Pcs,0,55,165,"Metal Halide Lamp General Electrical GE
 E27 Holder 100w Warm White (E-UVC-U-830) 6Pcs In One Box.
 Location ="
img/113.jpg,113,Z-SMD-A60-E27-9W-Yel,Globe Lamp LED SMD A60 E27 9W,Yellow,9W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,564,3,9,"Globe Lamp LED Zodanisi SMD-A60 E27 240V 9W Yellow Color.
 Location = G/2H01"
img/114.jpg,114,Z-SMD-A60-E27-9W-Red,Globe Lamp LED SMD A60 E27 9W,Red.,9W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,24,2.5,8,"Globe Lamp LED ( TERSEN/ Zodanisi ) SMD-A60 E27 240V 9W Red Color.
 Location = G/2H01"
img/115.jpg,115,Z-SMD-A60-E27-9W-Gre,Globe Lamp LED SMD A60 E27 9W,Green,9W.,LigAcc:Lam: LED,SAMA ELECTRICAL TRADING L.L.C,Pcs,219,3.5,10.5,"Globe Lamp LED Zodanisi SMD-A60 E27 240V 9W Green Color.
 Location = G/2K01"
img/116.jpg,116,Z-SMD-A60-E27-9W-Blu,Globe Lamp LED SMD A60 E27 9W,Blue,9W,LigAcc:Lam: LED,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,287,3,9,"Globe Lamp LED Zodanisi SMD-A60 E27 240V 9W Blue Color.
 Location = G/2K01"
img/117.jpg,117,Z-SMD-A60-E27-9W-Pin,Globe Lamp LED SMD A60 E27 9W,Pink,9W,LigAcc:Lam: LED,SAMA ELECTRICAL TRADING L.L.C,Pcs,278,3.5,10.5,"Globe Lamp LED Zodanisi/Outrock SMD-A60 E27 240V 9W Pink Color.
 Location = G/3E09"
img/118.jpg,118,L8765-TS-USB-2Way,Extension Socket Legend Wit USB,White,2Way,Swi&Soc: Socket,HARBOUR LIGHT (L.L.C),Pcs,2,27,81,"Extension ( Multi ) Socket Outlet T-Shape UN Adapter With Induvudual Swithes Legend L8765-TS With USB On/OFF with Child proof Guard 2Way White ( Made In Germany )
 Location = G/3H07"
img/119.jpg,119,,Capsule Lamp Lordex 50W 240V,WW,GY6.35,LigAcc:Lam: Capsule,System,Pcs,2389,0,0,"Capsule Lamp Halogen Lordex GY6.35 50W 240v Warm White - 1000psc/box
 Location = G/4K02"
img/120.jpg,120,SPIRAL 26W E27 6400K,ES Spiral Lamp Lordex E27 26W,DL,26W,LigAcc:Lam: Fluorescent,"YANTAI SPIRAL TECHNOLOGY CO., LTD",Pcs,0,0.33,1,"Energy Saving Spiral Lamp Lordex E27 26W (#120) Day Light - 50pcs/box
 Location = 3D13"
img/121.jpg,121,30W E27 4U 6400K,ES Mini 4U Lamp Lordex E27 30W,DL,30W,LigAcc:Lam: Fluorescent,"YANTAI SPIRAL TECHNOLOGY CO., LTD",Pcs,0,0.33,1,"Energy Saving Lamp Lordex, HPZM & TNT E27 30W Day Light - 50pcs/box
 Location = 2C02"
img/122.jpg,122,L6614-4Way-WH,Extension Socket Legend 4Way,White,4Way,Swi&Soc: Socket,HARBOUR LIGHT (L.L.C),Pcs,0,26,78,"Extension ( Multi ) Socket Outlet Legend L6614 With On/OFF Individual Switch with Child proof Guard ( 3Mtr PVC Cable 3x1.25sqmm) [ BSS 1363 Plug and 4 BSS Socket Outlets ] 4Way White ( Made In Germany )
 Location = 2B15"
img/123.jpg,123,PAR30-E27-75W,PAR30 Lamp Halogen OSRAM E27,WW,75W,LigAcc:Lam: Halogen,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,18,54,"PAR30 Halogen Lamp Osram 64841 FL 75W 650Im 2900K 230V E27 90mmx97mm.
 
 Locatoin="
img/124.jpg,124,EP01-M10SS,Fountain Nozzle 10mm SS,SS,10mm,LigAcc: Others,ELITE POOL TRADING LLC,Pcs,0,10,30,"Fountain Nozzle 10mm SS For Submersible pump. Satain Steel Color.
 Location="
img/125.jpg,125,R80 Green 100W 220/2,R80 Lamp Euro 100W E27 240V,Green,100W,LigAcc:Lam: Others,System,Pcs,0,0.16,0.5,"R80 Lamp Euro E27 100w 240v Green Color
 Location = G/4L06"
img/126.jpg,126,L9914-4Way-USB,Extension Socket Legend 4WayUSB,White,4Way.,Swi&Soc: Socket,HARBOUR LIGHT (L.L.C),Pcs,8,30,90,"Extension ( Multi ) Socket Outlet Legend L9914 With 2 USB Point & On/OFF Individual Switch with Child proof Guard ( 3Mtr PVC Cable 3x1.25sqmm) [ BSS 1363 Plug and 4 BSS Socket Outlets ] 4Way White ( Made In Germany ).
 Location = G/4H04"
img/127.jpg,127,63 60w 230V/BL,R63 Lamp LEUCI E27 60W,Blue,60W,LigAcc:Lam: Others,System,Pcs,,0,0,"Reflector R63 Lamp Leuci E27 60w 240v Blue - 25pcs/box
 Location = G/4G04"
img/128.jpg,128,63 60w 230V/GR,R63 Lamp LEUCI E27 60W,Green,60W,LigAcc:Lam: Others,System,Pcs,0,0.16,0.5,"Reflector R63 Lamp Leuci E27 60w 240v Green - 25pcs/box
 Location = 1E01"
img/129.jpg,129,HB25-M10-10mm-CO,Fountain Nozzle 10mm Copper,Copper,10mm,LigAcc: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,14,42,"Fountain Nozzle 10mm Copper For Submersible pump. Copper Color.
 Location="
img/130.jpg,130,"NZ- HB25-25-0-0.25""","Fountain Nozzle 0.25"" Copper",Copper,"0.25""",LigAcc: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,15,45,"Fountain Nozzle 0.25  (1/4 ) Copper For Submersible pump. Copper Color.
 Location="
img/131.jpg,131,"NZ- HB01-2B-0.5""","Fountain Nozzle 0.5"" Copper",Copper,"0.5""",LigAcc: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,13,39,"Fountain Nozzle 0.5  (1/2 ) Copper For Submersible pump. Copper Color.
 Location="
img/132.jpg,132,"NZ- HB01-2B-1""","Fountain Nozzle 1"" Copper",Copper,"1""",LigAcc: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,25,75,"Fountain Nozzle 1  Copper For Submersible pump. Copper Color.
 Location="
img/133.jpg,133,"NZ- 316-HB06-4Co-1""","FireWork Nozzle 1"" 4Copper",Copper,"1""",LigAcc: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,79,237,"Firework Nozzle 1  4CO Copper. Copper Color. For Submersible pump.
 Location="
img/134.jpg,134,"NZ- 316-HB12-4SS-1""","Phoenix Tail Nozzle 1"" 4SS",Chrome,"1""",LigAcc: Others,"HENGBO INDUSTRY & TRADE CO., Ltd.",Pcs,0,160,480,"Phoenix Tail Nozzle 1  4SS Stainless Steel Chrome Color. For Submersible pump.
 Location= 2E05"
img/135.jpg,135,"NZ- 316-HB10-4SS-1""","Upright Nozzle 1"" 4SS",Chrome,"1""",LigAcc: Others,"HENGBO INDUSTRY & TRADE CO., Ltd.",Pcs,0,80,240,"Upright Nozzle 1  HB10-4SS 4SS Stainless Steel Chrome Color. For Submersible pump.
 Location = G/4B09"
img/136.jpg,136,"NZ- 316-HB08-4SS-1""",Rotating Flower Basket Nozzle,Chrome,"1""",LigAcc: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,132,396,"Rotating Flower Basket Nozzle Stainless Steel Chrome Color. For Submersible pump.
 Location="
img/137.jpg,137,"NZ- HB04-2SS-0.5""","Cascade 0.5"" 2SS",Chrome,"0.5""",LigAcc: Others,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,54,162,"Cascade 0.5  ( 1/2  ) 2SS Stainless Steel Chrome Color. For Submersible pump.
 Location="
img/138.jpg,138,"NZ- HB10-4SS-1""","Three Layer Nozzle 1"" 4SS",Chrome,"1""",LigAcc: Others,"HENGBO INDUSTRY & TRADE CO., Ltd.",Pcs,0,270,810,"Three Layer Nozzle 1  4SS Satinless Steel For Submersible pump. Chrome Color.
 Location= 2E05"
img/139.jpg,139,MHDE 150W/4K,MH Lamp Double End Lordex 150W,DL,150W,LigAcc:Lam: Metal Halide,JIAGSU YASHIPS LIGHTING GROUP CO LTD,Pcs,0,15,45,"Metal Halide Lamp Lordex Double Ended Day Light 
 Location = 1F01"
img/140.jpg,140,HPS-DE-RX7S-150W,HP Sodium Lamp Italamp RX7S DE,Amber,150W,LigAcc:Lam: Others,CONSOLIDATED SUPPLIES Co.W.L.L,Pcs,0,21,63,"High Pressure Sodium Lamp Rx7S Base Double Ended 150W Italamp. Amber Color 10Pcs/1Box
 Location="
img/141.jpg,141,HPS-DE-RX7S-70W,HP Sodium Lamp Italamp RX7S DE,Amber,70W,LigAcc:Lam: Others,CONSOLIDATED SUPPLIES Co.W.L.L,Pcs,0,21,63,"High Pressure Sodium Lamp Rx7S Base Double Ended 70W Italamp. Amber Color 10Pcs/1Box
 Location="
img/142.jpg,142,COEE-MA-84-1x25,60x60 MA-84 Fixing Steel Clip,Chrome,,LigFix:Cei:Rec: Others,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,1009,1,3,"COEE MA-84 60x60 LED Panel Light Fixing Steel Clip Chrome Color
 Location = G/4G04"
img/143.jpg,143,AA8-20cm-MR16,Table Lamp With MR16 Base,Silver,MR16,LigFix:Lam: Table,TERSEN TRADING CO. (L.L.C),Pcs,0,7,21,"Table Lamp T09 With MR16 Holder 20cm Chrome Color Base. (Old #1758 )
 Location ="
img/144.jpg,144,907-SMD-A60-E27-9W-R,Globe Lamp LED SMD A60 E27 9W,Red,9W,LigAcc:Lam: LED,ARSHAD AHMAD ELECTRICAL APPLIANCES TRADIN,Pcs,145,2.1,7,"Globe Lamp LED OUTROCK 9W (Tersen 7W RED Color Body Globe Lamp LED SMD Tersen 7W ) SMD-A60 E27 110-240V White Body Color.
 Location = G/3K03"
img/145.jpg,145,907-SMD-A60-E27-9W-G,Globe Lamp LED SMD A60 E27 9W,Green,9W,LigAcc:Lam: LED,ARSHAD AHMAD ELECTRICAL APPLIANCES TRADIN,Pcs,0,2,6,"Globe Lamp LED OUTROCK 9W ( Tersen 7W Green Color Body Globe Lamp LED SMD Tersen 7W ) SMD-A60 E27 110-240V White Body Color.
 Location= 1F04"
img/146.jpg,146,907-SMD-A60-E27-9W-B,Globe Lamp LED SMD A60 E27 9W,Blue,9W.,LigAcc:Lam: LED,ARSHAD AHMAD ELECTRICAL APPLIANCES TRADIN,Pcs,118,2,6,"Globe Lamp LED OUTROCK 9W (Tersen 7W Blue Color Body Globe Lamp LED SMD Tersen 7W ) SMD-A60 E27 110-240V White Body Color.
 Location = G/3K04, G/4K03"
img/147.jpg,147,907-SMD-A60-E27-7W-P,Globe Lamp LED SMD Tersen 7W,Pink,7W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,0,3,9,"Globe Lamp LED Tersen 7W Pink Color Body Globe Lamp LED SMD Tersen 7W SMD-A60 E27 110-240V White Body Color.
 Location= 3E05"
img/148.jpg,148,907-SMD-A60-E27-7W-W,Globe Lamp LED SMD Tersen 7W,WW,7W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,0,3,9,"Globe Lamp LED Tersen SMD-A60 E27 90-260V 7W Warm White 3000K Color.
 Location= 2E05"
img/149.jpg,149,COEE-MA-85-1x25,60x60 MA-85 Fixing Steel Clip,Chrome,,LigFix:Cei:Rec: Others,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,0,1,3,"COEE MA-85 60x60 LED Panel Light Fixing Steel Clip Chrome Color
 Location = G/1A09"
img/150.jpg,150,TL-Mini-8W-54-840,Tube Light FL Philips T5 8W,DL,30cm,LigAcc:Lam: Fluorescent,IDEAL TRADING CO.W.L.L.,Pcs,0,5.5,16.5,"T5 Energy Saving 8W Fluorescent Tube Light FSZ (Osram-765) ( Philips ) 30cm 6500K Day Light Color 25pcs/box
 Location = 1C02"
img/151.jpg,151,TOSHIBA F/L6D E/S 6W,Tube Light FL TOSHIBA 6W,DL,6W,LigAcc:Lam: Fluorescent,System,Pcs,0,0.16,0.5,"Tube Light TOSHIBA 6W Fluresent Day Light
 Location = 1B01"
img/152.jpg,152,E14-PC-JP-3W-Red,Candle Lamp LED E14 Ter 3W Red,Red,3W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,0,1.75,6,"Candle Lamp LED E14 Tersen 3W 220V Red Color.
 Location = G/3C07"
img/153.jpg,153,E14-PC-JP-3W-Green,Candle Lamp LED E14 Ter 3W Gree,Green,3W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,54,1.75,6,"Candle Lamp LED E14 Tersen 3W 220V Green Color.
 Location = G/3E09"
img/154.jpg,154,E14-PC-JP-3W-Blue,Candle Lamp LED E14 Ter 3W Blue,Blue,3W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,0,1.75,6,"Candle Lamp LED E14 Tersen 3W 220V Blue Color.
 Location = G/3E09"
img/155.jpg,155,ITFS12-10W-WH-WW,Track Light Fitting LED Lor 10W,WW,10W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,8,24,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-10W ( Trunking ) Size: 120x60mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium White Color Body 3000K Warm White Color.
 Location= 3F14"
img/156.jpg,156,ITFS12-10W-WH-DL,Track Light Fitting LED Lor 10W,DL,10W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,17,8,24,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-10W ( Trunking ) Size: 120x60mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium White Color Body 6500K Day Light Color.
 Location = 2/5A02"
img/157.jpg,157,ITFS12-10W-BK-WW,Track Light Fitting LED Lor 10W,WW .,10W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,8,24,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-10W ( Trunking ) Size: 120x60mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium Black Color Body 3000K Warm White Color.
 Location= 3F14"
img/158.jpg,158,ITFS12-10W-BK-DL,Track Light Fitting LED Lor 10W,DL.,10W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,260,8,24,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-10W ( Trunking ) Size: 120x60mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium Black Color Body 6500K Day Light Color.
 Location = 2/4C01"
img/159.jpg,159,ITFS12-20W-WH-WW,Track Light Fitting LED Lor 20W,WW,20W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,10,30,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-20W ( Trunking ) Size: 150x70mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium White Color Body 3000K Warm White Color.
 Location = 2/4C03"
img/160.jpg,160,ITFS12-20W-WH-DL,Track Light Fitting LED Lor 20W,DL,20W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,266,10,30,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-20W ( Trunking ) Size: 150x70mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium White Color Body 6500K Day Light Color.
 Location = 2/5A01"
img/161.jpg,161,ITFS12-20W-BK-WW,Track Light Fitting LED Lor 20W,WW.,20W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,10,30,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-20W ( Trunking ) Size: 150x70mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium Black Color Body 3000K Warm White Color.
 Location = 2/4C03"
img/162.jpg,162,ITFS12-20W-BK-DL,Track Light Fitting LED Lor 20W,DL.,20W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,10,30,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-20W ( Trunking ) Size: 150x70mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium Black Color Body 6500K Day Light Color.
 Location= 3F13"
img/163.jpg,163,ITFS12-30W-WH-WW,Track Light Fitting LED Lor 30W,WW,30W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,97,14,42,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-30W ( Trunking ) Size: 170x90mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium White Color Body 3000K Warm White Color.
 Location = 2/4C02"
img/164.jpg,164,ITFS12-30W-WH-DL,Track Light Fitting LED Lor 30W,DL,30W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,75,14,42,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-30W ( Trunking ) Size: 170x90mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium White Color Body 6500K Day Light Color.
 Location = 2/4C02"
img/165.jpg,165,COEE-MA-90-1x50,60x60 MA-90 Fixing Steel Clip,Chrome,,LigFix:Cei:Rec: Others,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,492,0.9,3,"COEE MA-90 60x60 LED Panel Light Fixing Steel Clip Chrome Color
 Location = G/1A03"
img/166.jpg,166,"NZ- HB20-5SS-1.5""","Manifold Nozzle 1.5"" 5SS",Chrome,"1.5""",LigAcc: Others,"HENGBO INDUSTRY & TRADE CO., Ltd.",Pcs,0,180,540,"Manifold Nozzle 1.5  5SS Satinless Steel Chrome Color. For Submersible pump.
 Location="
img/167.jpg,167,ITFS12-30W-BK-WW,Track Light Fitting LED Lor 30W,WW.,30W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,0,14,42,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-30W ( Trunking ) Size: 170x90mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium Black Color Body 3000K Warm White Color.
 Location= 3F12"
img/168.jpg,168,ITFS12-30W-BK-DL,Track Light Fitting LED Lor 30W,DL.,30W,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,74,14,42,"Track Light Fitting LED COB San'an Chip Lordex. ITFS12-30W ( Trunking ) Size: 170x90mm Beam Angle 36° AC85-265V 80Lm. Die Cast Aluminium Black Color Body 6500K Day Light Color.
 Location = 2/5A02"
img/169.jpg,169,"NZ- HB20-4SS-1""","Manifold Nozzle 1"" 4SS",Chrome,"1""",LigAcc: Others,ASTRALUX POOLS LLC,Pcs,0,105,315,"Manifold Nozzle 1  4SS EP20-4SS Satinless Steel For Submersible pump. Chrome Color.
 Location="
img/170.jpg,170,ITFS18-20W-WH-WW,Track Light Fitting LED Lor 20W,WW,20W .,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,157,25,75,"Track Light Fitting LED COB San'an Chip Lordex. ITFS18-20W ( Trunking ) Size: 170x90mm Beam Angle 60° IP20 80Lm AC85-265V. Die Cast Aluminium White Color Body 3000K Warm White Color.
 Location = 2/4C01"
img/171.jpg,171,ITFS18-20W-WH-DL,Track Light Fitting LED Lor 20W,DL,20W .,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,436,25,75,"Track Light Fitting LED COB San'an Chip Lordex. ITFS18-20W ( Trunking ) Size: 130x70mm Beam Angle 60° IP20 80Lm AC85-265V. Die Cast Aluminium White Color Body 6500K Day Light Color.
 Location = 2/4C02"
img/172.jpg,172,E14-PC-JP-3W-YL,Candle Lamp LED TERSEN E14 3W,Yellow,3W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,68,1.75,6,"Candle Lamp LED E14 Tersen 3W 220V Yellow Color.
 Location = G/3E09"
img/173.jpg,173,"NZ- HB14-3SS-3/4""","Sector Nozzle C Type 3/4"" SST",Chrome,"3/4""",LigAcc: Others,"HENGBO INDUSTRY & TRADE CO., Ltd.",Pcs,0,37,111,"Sector Nozzle C Type 3/4  SS HB14-3SS Stainless Steel Chrome Color. For Submersible pump.
 Location="
img/174.jpg,174,OSR 945556,Capsule Lamp Osram 20W 240V,Clear,G9,LigAcc:Lam: Capsule,TERSEN TRADING CO. (L.L.C),Pcs,0,8,24,"Capsule Lamp Halogen Osram G9 20w 240v - 20pcs/box Clear
 Location = 1E01"
img/175.jpg,175,"NZ- HB14-4SS-1""","Sector Nozzle C Type 1"" SST",Chrome,"1""",LigAcc: Others,"HENGBO INDUSTRY & TRADE CO., Ltd.",Pcs,0,111,333,"Sector Nozzle C Type 1  SS HB14-4SS Stainless Steel Chrome Color. For Submersible pump.
 Location="
img/176.jpg,176,EW-M20T-3P-BK,Water Proof Connector M20T-3P,Black.,M20T-3P,LigFix:Out:Lan: Others,TERSEN TRADING CO. (L.L.C),Pcs,0,12.5,38,"Water Proof Connector EW-M20T-3P 400V 24A IP68. Wire Cross Section 0.5mm-2.5mm & Cable Diameter 0.5mm-9.0mm: 5-9mm. Oparating Rating -40C To +105C. Black Color Body.
 Location = G/4G05"
img/177.jpg,177,510403/BL,R63 Lamp TUNGSRAM E27 40W,Blue,40W,LigAcc:Lam: Others,System,Pcs,0,0.16,0.5,"Lamp Tungsram E27 40w 240V Blue Color
 Location = G/4H06"
img/178.jpg,178,ITFS18-20W-BK-WW,Track Light Fitting LED Lor 20W,WW.,20W.,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,6,25,75,"Track Light Fitting LED COB San'an Chip Lordex. ITFS18-20W ( Trunking ) Size: 230x70mm Beam Angle 60° IP20 80Lm AC85-265V. Die Cast Aluminium Black Color Body 3000K Warm White Color.
 Location= 2/4C03"
img/179.jpg,179,ST010-98T-RD-BK,Track Light Fitting LED Lordex,Black,10W,LigFix:Cei: Track,"HONGKONG SMART LIGHTING CO.,LIMITED",Pcs,0,17,51,"Track Light Fitting LED Lordex Round ST010-98T ( Trunking ) For 10W COB Chip Lamp.Size: 176x85mm Warranty: Two Years . Aluminium Body Color ( # 184, 185 )
 
 Location= 2E10"
img/180.jpg,180,ITFS18-20W-BK-DL,Track Light Fitting LED Lor 20W,DL.,20W.,LigFix:Cei: Track,GUANGDONG ILLUMINATE THE FUTURE TECHNOLOGY,Pcs,304,25,75,"Track Light Fitting LED COB San'an Chip Lordex. ITFS18-20W ( Trunking ) Size: 230x70mm Beam Angle 60° IP20 80Lm AC85-265V. Die Cast Aluminium Black Color Body 6500K Day Light Color.
 Location = 2/5A01"
img/181.jpg,181,ST020-98T-RD-BK,Track Light Fitting LED Lordex,Black,20W,LigFix:Cei: Track,"HONGKONG SMART LIGHTING CO.,LIMITED",Pcs,0,25,75,"Track Light Fitting LED Lordex Round ST020-98T ( Trunking ) For 20W COB Chip Lamp.Size: 222x120mm Warranty: Two Years . Aluminium Body Color (# 186, 187)Location = 2E10"
img/182.jpg,182,ST030-98T-RD-WH,Track Light Fitting LED Lordex,White,30W,LigFix:Cei: Track,"HONGKONG SMART LIGHTING CO.,LIMITED",Pcs,0,39,117,"Track Light Fitting LED Lordex Round ST030-98T ( Trunking ) For 30W COB Chip Lamp. Size: 222x120mm Aluminium Warranty: Two Year Aluminum White Color Body (# 188, 189)
 Location= 2E10"
img/183.jpg,183,ST030-98T-RD-BK,Track Light Fitting LED Lordex,Black,30W,LigFix:Cei: Track,"HONGKONG SMART LIGHTING CO.,LIMITED",Pcs,0,39,117,"Track Light Fitting LED Lordex Round ST030-98T ( Trunking ) For 30W COB Chip Lamp. Size: 222x120mm Aluminium Warranty: Two Year Aluminum White Color Body (# 188, 189)
 Location = 2E10"
img/184.jpg,184,ST010-10W-WW,Track Light Lordex LED COB,WW,10W,LigFix:Cei: Track,"HONGKONG SMART LIGHTING CO.,LIMITED",Pcs,0,10,30,"Track Light Lordex,Power: 10W, Diameter: 62mm,Input Voltage: AC220V-240V 50/60Hz ,Luminous:=80lm/W ,Bean Angle: 24°,CRI: =80,PF=0.5 , Guarantee: two years,2700K-3200K Trake light Warm White ( # 178, 179 )
 Location = 3F05"
img/185.jpg,185,ST010-10W-DL,Track Light Lordex LED COB,DL,10W,LigFix:Cei: Track,"HONGKONG SMART LIGHTING CO.,LIMITED",Pcs,154,0,0,"Track Light Lamp LED Lordex,Power: 10W, Diameter: 62mm,Input Voltage: AC220V-240V 50/60Hz ,Luminous:=80lm/W ,Bean Angle: 24°,CRI: =80,PF=0.5 ,Trake light Guarantee: two years,6000K-6500K Day Light ( # 178, 179 )
 Location = 2/3B01"
